09/28/2021 09:29:21	GRA	3713 	tavás	-ásām 10,224,3 (tavástamas).	-ásām 1) 224,3 (tavástamas).	Typo	
09/28/2021 09:30:33	GRA	3921	trātṛ́	-ā́ 10,351,1;	-ā́ 1) 351,1;	Typo	
