01/16/2021 05:44:55	ae		about	3 (Regard- -ing) ādhikṛtya, prati, uddiśya; saṃbaddha- -anuviddha gata-<!!!>viśaye<!!!> in comp.; ‘I ask a. my friend’ mitragataṃ pṛcchāmi; parājayā- -nuviddhā ālāpāḥ	viṣaye		SergeA
01/16/2021 05:46:18	ae		about	old’ paṃcavarṣadeśīyaḥ. 3 (Regard- -ing) ādhikṛtya, prati, uddiśya; saṃbaddha- <!!!>-anuviddha gata-<!!!>viśaye in comp.; ‘I ask a. my friend’ mitragataṃ pṛcchāmi; parājayā- -nuviddhā	-anuviddha-gata- (hyphen)		SergeA
