01/29/2021 21:00:57	pwg		BAraka	bhāraka  [Printed book page 5-0250]  bhāraka  (von bhāra) <!!!>n.<!!!> Bürde, Tracht, Last: palāla°  M. 11, 133.  bhṛtaṃ ca śatamuṣṭrāṇāṃ ratnābharaṇa	n. -> m.		error in book, same error in MW
01/29/2021 21:04:14	pwg		BUrizah	bhūriṣah  [Printed book page 5-0358]  <!!!>bhūriṣah<!!!>  oder °ṣāh (bhū°   sah, sāh) adj. viel fassend: ratha  Ṛv. 9, 88, 2.	bhūriṣah -> bhuriṣah		error in book, same error in MW (fixed in PW)
