07/28/2022 16:42:32	BOR	 5	abandonment	sannpāsaḥ.	sannyāsaḥ.	Typo	
07/28/2022 16:47:07	BOR	 2458	brahmin	(1) bāhmaṇaḥ	(1) brāhmaṇaḥ	Typo	
