08/18/2022 04:15:53	ap90		viplavaH	viplavaH  [Printed book page 0983-b]  viplavaH  1 Floating or <!!!>drifting about floating in different<!!!> directions.  2 Opposition, contrariety.  3  Confusion, perplexity.  4 Tumult,	drifting about, floating in different (comma)		ejf
08/18/2022 04:21:53	ap90		vihvala	R. 8. 37.   2 Overcome with fear, alarmed.  3 Delirious, beside oneself.  <!!!>4 Afflic ted, distressed<!!!>; Bh. 3. 59 ;   Ku. 4. 4.   5 Desponding.  6 Fused, liquid.	4 Afflicted, distressed (remove space)		ejf
