06/29/2022 16:25:55	MW	18497	avācchid	<s>avAc<srs/>-√ Cid</s> ¦ 	<s>avA<srs/>c-√ Cid</s> ¦ 	misplaced xml tag in the original mw.txt	
06/29/2022 21:39:28	MW	122723	pāridheya	g. śubhradi.	g. śubhrādi.	Typo	
06/29/2022 22:30:35	MW	161558	mahīna	mahī°na (°hina)	mahī°na (°hīna)	Typo	
