01/20/2022 00:25:44	mw		muktahasta	(H3)  [Printed book page 821,1]  mukta—hasta   mf(A)n. <!!!>open. handed<!!!>, liberal, Mn. ; Hit.   [ID=165138]      loosed, let go, MW.   [ID=165139]	open-handed		ejf
01/20/2022 00:36:25	mw		kzaya	page 1325,3]    the accent is on the last syllable in the sense ‘destruction’, <!!!>accord, to, Pāṇ. iii, 3, 56<!!!> and vi, 1, 63.  [ID=59377.1]    [Printed book page 328,1]    fall (as of	accord. to Pāṇ. iii, 3, 56 		ejf
01/20/2022 03:42:30	mw		Sulka	RV.   [ID=219861]      the prize of a contest, MBh.   [ID=219862]      <!!!>toil, tax, duty,<!!!> customs (esp. money levied at ferries, passes, and roads), Gaut. ; Āpast. ;	toll, tax, duty,		ejf
01/20/2022 19:30:28	mw		kulin	g. balAdi  [ID=53070]  (H2B)  [Printed book page 295,3]  kulinI   f. the plant <!!!>Impatiens balsamina,<!!!> L.   [ID=53071]  ←  (H1)  [Printed book page 296,1] :  kulin b   See kula.	<bot>Impatiens balsamina</bot> add bot markup		ejf
01/20/2022 20:09:16	ap90		tAvat	tAvat  [Printed book page 0537-a]  tAvat  a. (Correlative of <!!!>yAvatM<!!!>  q. v.) 1 So much, that much, so many; te tu yAvaMta evAjO tAvAMSca dadfSe sa	yAvat   ( dot over t a print smudge)		ejf
